# d_f:2.7
# l:100
# g:20
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:3049
# genomic distance $s$; contact probability $P(s)$
5.77969e+02 9.57376e-07 6.84366e-06 1.30162e-07 1.31624e-05 2.10935e-05
5.17947e+02 1.15491e-06 7.89759e-06 2.42269e-07 1.47237e-05 2.40184e-05
4.64159e+02 1.39271e-06 9.08664e-06 4.24244e-07 1.63603e-05 2.72639e-05
4.15956e+02 1.67588e-06 1.04179e-05 7.03606e-07 1.80461e-05 3.08434e-05
3.72759e+02 2.00857e-06 1.18955e-05 1.11185e-06 1.97498e-05 3.47657e-05
3.34048e+02 2.39349e-06 1.35199e-05 1.68313e-06 2.14376e-05 3.90341e-05
2.99358e+02 2.83153e-06 1.52892e-05 2.45280e-06 2.30750e-05 4.36485e-05
2.68270e+02 3.32159e-06 1.71971e-05 3.45617e-06 2.46292e-05 4.86041e-05
2.40410e+02 3.86061e-06 1.92346e-05 4.72764e-06 2.60710e-05 5.38939e-05
2.15443e+02 4.44367e-06 2.13907e-05 6.30050e-06 2.73766e-05 5.95115e-05
1.93070e+02 5.06439e-06 2.36534e-05 8.20734e-06 2.85281e-05 6.54532e-05
1.73020e+02 5.71530e-06 2.60194e-05 1.04811e-05 2.95138e-05 7.17296e-05
1.55052e+02 6.38831e-06 2.84627e-05 1.31566e-05 3.03281e-05 7.83357e-05
1.38950e+02 7.07527e-06 3.09828e-05 1.63237e-05 3.09703e-05 8.53521e-05
1.24520e+02 7.76845e-06 3.35754e-05 1.99303e-05 3.14444e-05 9.27185e-05
1.11588e+02 8.46115e-06 3.62408e-05 2.40763e-05 3.17573e-05 1.00535e-04
1.00000e+02 9.14841e-06 3.89838e-05 2.88268e-05 3.19183e-05 1.08877e-04
8.96151e+01 9.82777e-06 4.18141e-05 3.42631e-05 3.19382e-05 1.17843e-04
8.03086e+01 1.05003e-05 4.47455e-05 4.04831e-05 3.18271e-05 1.27556e-04
7.19686e+01 1.11715e-05 4.77960e-05 4.76058e-05 3.15962e-05 1.38170e-04
6.44947e+01 1.18531e-05 5.09856e-05 5.57757e-05 3.12561e-05 1.49871e-04
5.77969e+01 1.25639e-05 5.43365e-05 6.51664e-05 3.08169e-05 1.62884e-04
5.17947e+01 1.33314e-05 5.78694e-05 7.59856e-05 3.02855e-05 1.77472e-04
4.64159e+01 1.41936e-05 6.16116e-05 8.84843e-05 2.96815e-05 1.93971e-04
4.15956e+01 1.52004e-05 6.59463e-05 1.02956e-04 2.90048e-05 2.13108e-04
3.72759e+01 1.64151e-05 7.04123e-05 1.19752e-04 2.82675e-05 2.34847e-04
3.34048e+01 1.79166e-05 7.51833e-05 1.39284e-04 2.74780e-05 2.59862e-04
2.99358e+01 1.98007e-05 7.99169e-05 1.62038e-04 2.66442e-05 2.88400e-04
2.68270e+01 2.21831e-05 8.48169e-05 1.88588e-04 2.57745e-05 3.21362e-04
2.40410e+01 2.52014e-05 9.05450e-05 2.19861e-04 2.48783e-05 3.60485e-04
2.15443e+01 2.90185e-05 9.58948e-05 2.56223e-04 2.39652e-05 4.05102e-04
1.93070e+01 3.38266e-05 1.02120e-04 2.98856e-04 2.30463e-05 4.57849e-04
1.73020e+01 3.98514e-05 1.08407e-04 3.48758e-04 2.21296e-05 5.19146e-04
1.55052e+01 4.73580e-05 1.15029e-04 4.07368e-04 2.12203e-05 5.90976e-04
1.38950e+01 5.66574e-05 1.22015e-04 4.76234e-04 2.03190e-05 6.75225e-04
1.24520e+01 6.81147e-05 1.29370e-04 5.57876e-04 1.94236e-05 7.74785e-04
1.11588e+01 8.21586e-05 1.37108e-04 6.51902e-04 1.85317e-05 8.89700e-04
1.00000e+01 9.92929e-05 1.45260e-04 7.63688e-04 1.76440e-05 1.02589e-03
1.73020e+04 5.74671e-09 5.68535e-08 1.41826e-80 1.40629e-07 2.03229e-07
1.55052e+04 6.69472e-09 6.61395e-08 9.51500e-73 1.63372e-07 2.36206e-07
1.38950e+04 7.80358e-09 7.69915e-08 9.83118e-66 1.89928e-07 2.74723e-07
1.24520e+04 9.10134e-09 8.96718e-08 1.90006e-59 2.20910e-07 3.19683e-07
1.11588e+04 1.06437e-08 1.04494e-07 8.17589e-54 2.57051e-07 3.72188e-07
