# d_f:2.7
# l:50
# g:20
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:492
# genomic distance $s$; contact probability $P(s)$
1.55052e+02 9.70224e-06 3.69114e-05 5.28862e-06 3.32729e-05 8.51752e-05
1.38950e+02 1.13762e-05 4.22646e-05 7.57358e-06 3.61250e-05 9.73393e-05
1.24520e+02 1.32245e-05 4.80914e-05 1.04491e-05 3.88230e-05 1.10588e-04
1.11588e+02 1.52325e-05 5.43684e-05 1.40310e-05 4.13075e-05 1.24939e-04
1.00000e+02 1.73811e-05 6.10665e-05 1.83974e-05 4.35292e-05 1.40374e-04
8.96151e+01 1.96487e-05 6.81543e-05 2.36280e-05 4.54502e-05 1.56881e-04
8.03086e+01 2.20142e-05 7.56017e-05 2.98045e-05 4.70445e-05 1.74465e-04
7.19686e+01 2.44599e-05 8.33818e-05 3.70171e-05 4.82932e-05 1.93152e-04
6.44947e+01 2.69759e-05 9.14729e-05 4.53693e-05 4.92016e-05 2.13020e-04
5.77969e+01 2.95634e-05 9.98596e-05 5.49842e-05 4.97703e-05 2.34177e-04
5.17947e+01 3.22387e-05 1.09289e-04 6.60111e-05 5.00164e-05 2.57555e-04
4.64159e+01 3.50380e-05 1.18849e-04 7.86325e-05 4.99517e-05 2.82471e-04
4.15956e+01 3.80202e-05 1.28561e-04 9.34882e-05 4.96039e-05 3.09674e-04
3.72759e+01 4.12714e-05 1.38451e-04 1.10334e-04 4.89999e-05 3.39057e-04
3.34048e+01 4.49082e-05 1.49075e-04 1.29518e-04 4.81690e-05 3.71670e-04
2.99358e+01 4.90816e-05 1.59251e-04 1.51455e-04 4.71421e-05 4.06930e-04
2.68270e+01 5.39804e-05 1.69723e-04 1.76515e-04 4.59436e-05 4.46161e-04
2.40410e+01 5.98362e-05 1.80515e-04 2.05440e-04 4.46177e-05 4.90409e-04
2.15443e+01 6.69275e-05 1.91642e-04 2.39276e-04 4.31802e-05 5.41026e-04
1.93070e+01 7.55865e-05 2.03125e-04 2.78063e-04 4.16613e-05 5.98436e-04
1.73020e+01 8.62060e-05 2.14988e-04 3.23137e-04 4.00842e-05 6.64416e-04
1.55052e+01 9.92481e-05 2.27259e-04 3.75619e-04 3.84692e-05 7.40595e-04
1.38950e+01 1.15256e-04 2.39967e-04 4.36837e-04 3.68346e-05 8.28894e-04
1.24520e+01 1.34865e-04 2.53155e-04 5.08497e-04 3.52668e-05 9.31784e-04
1.11588e+01 1.58822e-04 2.66834e-04 5.92038e-04 3.35745e-05 1.05127e-03
1.00000e+01 1.88001e-04 2.81070e-04 6.90038e-04 3.19814e-05 1.19109e-03
