# d_f:2.7
# l:50
# g:50
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:463
# genomic distance $s$; contact probability $P(s)$
5.77969e+01 3.89673e-05 8.13909e-05 3.84889e-05 1.73269e-05 1.76174e-04
5.17947e+01 4.36322e-05 8.89757e-05 4.62077e-05 1.73076e-05 1.96123e-04
4.64159e+01 4.89343e-05 9.72551e-05 5.50428e-05 1.71624e-05 2.18395e-04
4.15956e+01 5.50411e-05 1.05515e-04 6.51505e-05 1.69040e-05 2.42610e-04
3.72759e+01 6.21586e-05 1.13752e-04 7.67207e-05 1.65497e-05 2.69181e-04
3.34048e+01 7.05361e-05 1.21970e-04 9.02917e-05 1.61158e-05 2.98914e-04
2.99358e+01 8.04718e-05 1.30022e-04 1.05753e-04 1.56185e-05 3.31865e-04
2.68270e+01 9.23193e-05 1.38657e-04 1.23292e-04 1.50706e-05 3.69339e-04
2.40410e+01 1.06496e-04 1.46814e-04 1.43697e-04 1.44904e-05 4.11497e-04
2.15443e+01 1.23492e-04 1.55038e-04 1.67226e-04 1.38860e-05 4.59643e-04
1.93070e+01 1.43885e-04 1.63352e-04 1.94645e-04 1.32689e-05 5.15152e-04
1.73020e+01 1.68351e-04 1.71783e-04 2.26197e-04 1.26478e-05 5.78978e-04
1.55052e+01 1.97685e-04 1.80360e-04 2.62934e-04 1.20297e-05 6.53009e-04
1.38950e+01 2.32818e-04 1.89120e-04 3.04552e-04 1.14201e-05 7.37910e-04
1.24520e+01 2.74846e-04 1.98103e-04 3.55940e-04 1.08456e-05 8.39735e-04
1.11588e+01 3.25059e-04 2.07340e-04 4.14425e-04 1.02460e-05 9.57070e-04
1.00000e+01 3.84969e-04 2.16884e-04 4.83033e-04 9.68980e-06 1.09458e-03
