# d_f:2.7
# l:100
# g:25
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:2168
# genomic distance $s$; contact probability $P(s)$
3.72759e+02 2.18636e-06 1.14641e-05 1.06738e-06 1.61000e-05 3.08178e-05
3.34048e+02 2.60302e-06 1.31026e-05 1.61581e-06 1.75771e-05 3.48985e-05
2.99358e+02 3.07690e-06 1.48970e-05 2.35469e-06 1.90184e-05 3.93470e-05
2.68270e+02 3.60680e-06 1.68423e-05 3.31792e-06 2.03936e-05 4.41606e-05
2.40410e+02 4.18937e-06 1.89299e-05 4.53853e-06 2.16751e-05 4.93329e-05
2.15443e+02 4.81934e-06 2.11491e-05 6.04848e-06 2.28400e-05 5.48569e-05
1.93070e+02 5.48984e-06 2.34882e-05 7.87904e-06 2.38704e-05 6.07274e-05
1.73020e+02 6.19293e-06 2.59436e-05 1.00618e-05 2.47540e-05 6.69524e-05
1.55052e+02 6.92015e-06 2.84904e-05 1.26304e-05 2.54839e-05 7.35249e-05
1.38950e+02 7.66325e-06 3.11280e-05 1.56708e-05 2.60579e-05 8.05199e-05
1.24520e+02 8.41489e-06 3.38523e-05 1.91331e-05 2.64776e-05 8.78779e-05
1.11588e+02 9.16957e-06 3.66632e-05 2.31132e-05 2.67481e-05 9.56941e-05
1.00000e+02 9.92459e-06 3.95647e-05 2.76741e-05 2.68766e-05 1.04040e-04
8.96151e+01 1.06812e-05 4.25647e-05 3.28926e-05 2.68722e-05 1.13011e-04
8.03086e+01 1.14458e-05 4.56743e-05 3.88638e-05 2.67441e-05 1.22728e-04
7.19686e+01 1.22314e-05 4.89071e-05 4.57016e-05 2.65026e-05 1.33343e-04
6.44947e+01 1.30586e-05 5.22780e-05 5.35447e-05 2.61585e-05 1.45040e-04
5.77969e+01 1.39577e-05 5.58029e-05 6.25598e-05 2.57223e-05 1.58043e-04
5.17947e+01 1.49695e-05 5.94961e-05 7.29461e-05 2.52022e-05 1.72614e-04
4.64159e+01 1.61469e-05 6.33770e-05 8.49449e-05 2.46173e-05 1.89086e-04
4.15956e+01 1.75569e-05 6.78084e-05 9.88382e-05 2.39700e-05 2.08173e-04
3.72759e+01 1.92815e-05 7.23418e-05 1.14962e-04 2.32730e-05 2.29858e-04
3.34048e+01 2.14203e-05 7.70168e-05 1.33712e-04 2.25354e-05 2.54685e-04
2.99358e+01 2.40923e-05 8.18686e-05 1.55556e-04 2.17659e-05 2.83283e-04
2.68270e+01 2.74390e-05 8.67247e-05 1.81044e-04 2.09727e-05 3.16181e-04
2.40410e+01 3.16268e-05 9.23399e-05 2.11072e-04 2.01648e-05 3.55203e-04
2.15443e+01 3.68520e-05 9.75567e-05 2.45863e-04 1.93509e-05 3.99623e-04
1.93070e+01 4.33446e-05 1.03580e-04 2.86901e-04 1.85404e-05 4.52366e-04
1.73020e+01 5.13747e-05 1.09629e-04 3.34807e-04 1.77400e-05 5.13551e-04
1.55052e+01 6.12587e-05 1.15969e-04 3.91073e-04 1.69536e-05 5.85255e-04
1.38950e+01 7.33685e-05 1.22516e-04 4.57185e-04 1.61816e-05 6.69250e-04
1.24520e+01 8.81403e-05 1.29620e-04 5.35561e-04 1.54219e-05 7.68743e-04
1.11588e+01 1.06087e-04 1.36960e-04 6.25826e-04 1.46721e-05 8.83545e-04
1.00000e+01 1.27812e-04 1.44677e-04 7.33141e-04 1.39323e-05 1.01956e-03
1.73020e+04 6.99653e-09 5.54606e-08 1.36153e-80 1.09915e-07 1.72373e-07
1.55052e+04 8.07716e-09 6.39552e-08 9.13440e-73 1.26611e-07 1.98643e-07
1.38950e+04 9.33086e-09 7.38089e-08 9.43793e-66 1.45975e-07 2.29115e-07
1.24520e+04 1.08025e-08 8.52681e-08 1.82406e-59 1.68478e-07 2.64548e-07
1.11588e+04 1.24994e-08 9.86250e-08 7.84886e-54 1.94674e-07 3.05798e-07
