# d_f:2.7
# l:100
# g:200
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:1147
# genomic distance $s$; contact probability $P(s)$
3.34048e+02 4.21961e-06 5.52711e-06 6.73254e-07 1.31260e-06 1.17326e-05
2.99358e+02 4.93651e-06 6.58476e-06 9.81122e-07 1.47254e-06 1.39749e-05
2.68270e+02 5.74763e-06 7.78136e-06 1.38247e-06 1.62677e-06 1.65382e-05
2.40410e+02 6.65959e-06 9.11313e-06 1.89105e-06 1.77020e-06 1.94340e-05
2.15443e+02 7.68096e-06 1.05720e-05 2.52020e-06 1.89840e-06 2.26715e-05
1.93070e+02 8.82354e-06 1.21462e-05 3.28294e-06 2.00790e-06 2.62606e-05
1.73020e+02 1.01038e-05 1.38212e-05 4.19244e-06 2.09632e-06 3.02138e-05
1.55052e+02 1.15440e-05 1.55810e-05 5.26265e-06 2.16244e-06 3.45501e-05
1.38950e+02 1.31742e-05 1.74128e-05 6.50911e-06 2.20604e-06 3.93021e-05
1.24520e+02 1.50327e-05 1.92922e-05 7.94986e-06 2.22785e-06 4.45025e-05
1.11588e+02 1.71683e-05 2.12078e-05 9.62809e-06 2.22932e-06 5.02335e-05
1.00000e+02 1.96412e-05 2.31466e-05 1.15309e-05 2.21242e-06 5.65312e-05
8.96151e+01 2.25248e-05 2.50973e-05 1.37054e-05 2.17957e-06 6.35070e-05
8.03086e+01 2.59074e-05 2.70516e-05 1.61934e-05 2.13292e-06 7.12854e-05
7.19686e+01 2.98946e-05 2.90040e-05 1.90425e-05 2.07506e-06 8.00162e-05
6.44947e+01 3.46113e-05 3.09515e-05 2.23103e-05 2.00836e-06 8.98814e-05
5.77969e+01 4.02053e-05 3.28935e-05 2.60666e-05 1.93492e-06 1.01100e-04
5.17947e+01 4.68507e-05 3.48317e-05 3.03942e-05 1.85690e-06 1.13934e-04
4.64159e+01 5.47522e-05 3.67702e-05 3.53937e-05 1.77589e-06 1.28692e-04
4.15956e+01 6.41506e-05 3.87145e-05 4.11828e-05 1.69341e-06 1.45741e-04
3.72759e+01 7.53289e-05 4.06715e-05 4.79015e-05 1.61068e-06 1.65513e-04
3.34048e+01 8.86199e-05 4.26489e-05 5.56182e-05 1.52868e-06 1.88416e-04
2.99358e+01 1.04415e-04 4.46551e-05 6.48151e-05 1.44813e-06 2.15333e-04
2.68270e+01 1.23175e-04 4.67008e-05 7.54356e-05 1.36966e-06 2.46681e-04
2.40410e+01 1.45441e-04 4.90244e-05 8.79135e-05 1.29377e-06 2.83673e-04
2.15443e+01 1.71853e-04 5.10831e-05 1.02370e-04 1.22090e-06 3.26527e-04
1.93070e+01 2.03160e-04 5.33961e-05 1.19461e-04 1.15142e-06 3.77169e-04
1.73020e+01 2.40250e-04 5.57611e-05 1.39433e-04 1.08550e-06 4.36530e-04
1.55052e+01 2.84165e-04 5.81993e-05 1.62868e-04 1.02311e-06 5.06255e-04
1.38950e+01 3.36136e-04 6.07012e-05 1.90446e-04 9.64027e-07 5.88247e-04
1.24520e+01 3.97610e-04 6.33219e-05 2.23020e-04 9.07857e-07 6.84860e-04
1.11588e+01 4.70297e-04 6.60732e-05 2.60716e-04 8.54232e-07 7.97940e-04
1.00000e+01 5.56209e-04 6.90558e-05 3.05358e-04 8.02942e-07 9.31426e-04
