# d_f:2.7
# l:200
# g:200
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:1830
# genomic distance $s$; contact probability $P(s)$
5.17947e+01 3.23750e-05 2.41122e-05 4.20096e-05 1.38143e-06 9.98782e-05
4.64159e+01 3.82666e-05 2.52599e-05 4.89275e-05 1.30625e-06 1.13760e-04
4.15956e+01 4.52994e-05 2.64452e-05 5.70300e-05 1.23570e-06 1.30010e-04
3.72759e+01 5.36836e-05 2.76745e-05 6.65435e-05 1.16811e-06 1.49070e-04
3.34048e+01 6.36668e-05 2.89546e-05 7.77004e-05 1.10367e-06 1.71426e-04
2.99358e+01 7.55405e-05 3.02797e-05 9.08088e-05 1.04237e-06 1.97671e-04
2.68270e+01 8.96482e-05 3.16654e-05 1.06207e-04 9.83937e-07 2.28504e-04
2.40410e+01 1.06395e-04 3.31181e-05 1.24281e-04 9.28036e-07 2.64722e-04
2.15443e+01 1.26256e-04 3.46411e-05 1.45450e-04 8.74363e-07 3.07222e-04
1.93070e+01 1.49796e-04 3.62414e-05 1.70345e-04 8.22823e-07 3.57206e-04
1.73020e+01 1.77676e-04 3.79257e-05 1.99631e-04 7.73607e-07 4.16006e-04
1.55052e+01 2.10678e-04 3.97005e-05 2.34107e-04 7.27157e-07 4.85213e-04
1.38950e+01 2.49723e-04 4.16180e-05 2.74736e-04 6.84001e-07 5.66761e-04
1.24520e+01 2.95897e-04 4.36234e-05 3.23192e-04 6.44605e-07 6.63357e-04
1.11588e+01 3.50479e-04 4.57089e-05 3.79021e-04 6.09147e-07 7.75819e-04
1.00000e+01 4.14981e-04 4.79334e-05 4.45430e-04 5.77440e-07 9.08921e-04
