# d_f:2.7
# l:100
# g:50
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:856
# genomic distance $s$; contact probability $P(s)$
3.72759e+02 2.76905e-06 9.55801e-06 8.89483e-07 7.80641e-06 2.10230e-05
3.34048e+02 3.28108e-06 1.11085e-05 1.34651e-06 8.66770e-06 2.44038e-05
2.99358e+02 3.86189e-06 1.28382e-05 1.96224e-06 9.52064e-06 2.81830e-05
2.68270e+02 4.51008e-06 1.47457e-05 2.76493e-06 1.03439e-05 3.23646e-05
2.40410e+02 5.22199e-06 1.68257e-05 3.78211e-06 1.11172e-05 3.69469e-05
2.15443e+02 5.99214e-06 1.90697e-05 5.04040e-06 1.18226e-05 4.19248e-05
1.93070e+02 6.81408e-06 2.14674e-05 6.56587e-06 1.24455e-05 4.72929e-05
1.73020e+02 7.68142e-06 2.40143e-05 8.38487e-06 1.29747e-05 5.30553e-05
1.55052e+02 8.58913e-06 2.66846e-05 1.05253e-05 1.34017e-05 5.92007e-05
1.38950e+02 9.53498e-06 2.94769e-05 1.30593e-05 1.37254e-05 6.57966e-05
1.24520e+02 1.05210e-05 3.23794e-05 1.59443e-05 1.39441e-05 7.27889e-05
1.11588e+02 1.15551e-05 3.53849e-05 1.92610e-05 1.40607e-05 8.02617e-05
1.00000e+02 1.26523e-05 3.84843e-05 2.30618e-05 1.40813e-05 8.82797e-05
8.96151e+01 1.38363e-05 4.16736e-05 2.74105e-05 1.40110e-05 9.69315e-05
8.03086e+01 1.51407e-05 4.49490e-05 3.23865e-05 1.38592e-05 1.06335e-04
7.19686e+01 1.66103e-05 4.83084e-05 3.80846e-05 1.36353e-05 1.16639e-04
6.44947e+01 1.83021e-05 5.17512e-05 4.46206e-05 1.33489e-05 1.28023e-04
5.77969e+01 2.02871e-05 5.52781e-05 5.21331e-05 1.30101e-05 1.40708e-04
5.17947e+01 2.26517e-05 5.88907e-05 6.07884e-05 1.26284e-05 1.54959e-04
4.64159e+01 2.54993e-05 6.25951e-05 7.07874e-05 1.22132e-05 1.71095e-04
4.15956e+01 2.89527e-05 6.63947e-05 8.23655e-05 1.17731e-05 1.89486e-04
3.72759e+01 3.31570e-05 7.07934e-05 9.58016e-05 1.13156e-05 2.11068e-04
3.34048e+01 3.82825e-05 7.47966e-05 1.11427e-04 1.08472e-05 2.35353e-04
2.99358e+01 4.45292e-05 7.90594e-05 1.29630e-04 1.03736e-05 2.63593e-04
2.68270e+01 5.21317e-05 8.31715e-05 1.50870e-04 9.89980e-06 2.96073e-04
2.40410e+01 6.13646e-05 8.77948e-05 1.75918e-04 9.43038e-06 3.34508e-04
2.15443e+01 7.25504e-05 9.22490e-05 2.04884e-04 8.96959e-06 3.78653e-04
1.93070e+01 8.60676e-05 9.70585e-05 2.39083e-04 8.52146e-06 4.30730e-04
1.73020e+01 1.02361e-04 1.02176e-04 2.78946e-04 8.08859e-06 4.91572e-04
1.55052e+01 1.21952e-04 1.07276e-04 3.25858e-04 7.67206e-06 5.62758e-04
1.38950e+01 1.45456e-04 1.12511e-04 3.80987e-04 7.27128e-06 6.46225e-04
1.24520e+01 1.73597e-04 1.18179e-04 4.46209e-04 6.88452e-06 7.44869e-04
1.11588e+01 2.07227e-04 1.24020e-04 5.20872e-04 6.50995e-06 8.58629e-04
1.00000e+01 2.47349e-04 1.30152e-04 6.10851e-04 6.14687e-06 9.94499e-04
