# d_f:2.7
# l:200
# g:30
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:3742
# genomic distance $s$; contact probability $P(s)$
3.72759e+01 9.05855e-06 3.49225e-05 1.15726e-04 1.04142e-05 1.70121e-04
3.34048e+01 1.05620e-05 3.72616e-05 1.35131e-04 1.00481e-05 1.93003e-04
2.99358e+01 1.24691e-05 3.97396e-05 1.57928e-04 9.67964e-06 2.19817e-04
2.68270e+01 1.48708e-05 4.23716e-05 1.84707e-04 9.30872e-06 2.51258e-04
2.40410e+01 1.78741e-05 4.51586e-05 2.16065e-04 8.93415e-06 2.88032e-04
2.15443e+01 2.16046e-05 4.81046e-05 2.52958e-04 8.55524e-06 3.31222e-04
1.93070e+01 2.62097e-05 5.12140e-05 2.96281e-04 8.17326e-06 3.81878e-04
1.73020e+01 3.18627e-05 5.46395e-05 3.47254e-04 7.79235e-06 4.41548e-04
1.55052e+01 3.87673e-05 5.81281e-05 4.07197e-04 7.41932e-06 5.11511e-04
1.38950e+01 4.71632e-05 6.17175e-05 4.77933e-04 7.06204e-06 5.93875e-04
1.24520e+01 5.73322e-05 6.55766e-05 5.62073e-04 6.72788e-06 6.91710e-04
1.11588e+01 6.96067e-05 6.95962e-05 6.59187e-04 6.42120e-06 8.04811e-04
1.00000e+01 8.43780e-05 7.38757e-05 7.74734e-04 6.14239e-06 9.39130e-04
1.73020e+04 4.86241e-09 6.28538e-08 2.55322e-43 2.03250e-07 2.70967e-07
1.55052e+04 5.68457e-09 7.32463e-08 2.10124e-39 2.36132e-07 3.15062e-07
1.38950e+04 6.64848e-09 8.53638e-08 6.78771e-36 2.74270e-07 3.66282e-07
1.24520e+04 7.78067e-09 9.95097e-08 9.48442e-33 3.18533e-07 4.25824e-07
1.11588e+04 9.11254e-09 1.16033e-07 6.25372e-30 3.69901e-07 4.95046e-07
