# d_f:2.7
# l:200
# g:67
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:340
# genomic distance $s$; contact probability $P(s)$
5.17947e+02 1.54692e-06 6.12473e-06 1.21852e-06 5.76031e-06 1.46505e-05
4.64159e+02 1.78150e-06 6.88933e-06 1.65227e-06 6.11908e-06 1.64422e-05
4.15956e+02 2.03358e-06 7.70475e-06 2.18513e-06 6.44269e-06 1.83662e-05
3.72759e+02 2.30046e-06 8.56710e-06 2.82747e-06 6.72568e-06 2.04207e-05
3.34048e+02 2.57926e-06 9.47264e-06 3.58988e-06 6.96424e-06 2.26060e-05
2.99358e+02 2.86722e-06 1.04181e-05 4.48378e-06 7.15611e-06 2.49252e-05
2.68270e+02 3.16205e-06 1.14010e-05 5.52206e-06 7.29981e-06 2.73850e-05
2.40410e+02 3.46241e-06 1.24199e-05 6.71988e-06 7.39716e-06 2.99994e-05
2.15443e+02 3.76833e-06 1.34742e-05 8.09551e-06 7.44951e-06 3.27876e-05
1.93070e+02 4.08168e-06 1.45645e-05 9.67125e-06 7.45797e-06 3.57754e-05
1.73020e+02 4.40665e-06 1.56919e-05 1.14744e-05 7.42609e-06 3.89990e-05
1.55052e+02 4.75027e-06 1.68583e-05 1.35381e-05 7.35711e-06 4.25038e-05
1.38950e+02 5.12279e-06 1.80708e-05 1.59027e-05 7.25473e-06 4.63511e-05
1.24520e+02 5.53823e-06 1.93225e-05 1.86170e-05 7.12281e-06 5.06005e-05
1.11588e+02 6.01477e-06 2.06205e-05 2.17392e-05 6.96469e-06 5.53392e-05
1.00000e+02 6.57529e-06 2.19684e-05 2.53637e-05 6.78595e-06 6.06933e-05
8.96151e+01 7.24785e-06 2.33683e-05 2.95265e-05 6.58890e-06 6.67315e-05
8.03086e+01 8.06635e-06 2.48234e-05 3.43504e-05 6.37769e-06 7.36178e-05
7.19686e+01 9.07124e-06 2.63365e-05 3.98692e-05 6.15564e-06 8.14326e-05
6.44947e+01 1.03104e-05 2.79105e-05 4.63994e-05 5.92571e-06 9.05460e-05
5.77969e+01 1.18402e-05 2.95483e-05 5.40169e-05 5.69058e-06 1.01096e-04
5.17947e+01 1.37270e-05 3.12544e-05 6.29356e-05 5.46077e-06 1.13378e-04
4.64159e+01 1.60485e-05 3.30293e-05 7.32997e-05 5.21487e-06 1.27592e-04
4.15956e+01 1.88956e-05 3.48825e-05 8.54509e-05 4.97929e-06 1.44208e-04
3.72759e+01 2.23752e-05 3.68196e-05 9.96889e-05 4.74819e-06 1.63632e-04
3.34048e+01 2.66127e-05 3.88440e-05 1.16405e-04 4.52303e-06 1.86385e-04
2.99358e+01 3.17550e-05 4.09567e-05 1.36043e-04 4.30436e-06 2.13059e-04
2.68270e+01 3.79752e-05 4.31672e-05 1.59111e-04 4.09184e-06 2.44345e-04
2.40410e+01 4.54764e-05 4.54824e-05 1.86141e-04 3.88463e-06 2.80984e-04
2.15443e+01 5.44978e-05 4.79093e-05 2.17869e-04 3.68207e-06 3.23958e-04
1.93070e+01 6.53212e-05 5.04551e-05 2.55219e-04 3.48428e-06 3.74479e-04
1.73020e+01 7.82781e-05 5.32547e-05 2.99120e-04 3.29257e-06 4.33945e-04
1.55052e+01 9.37595e-05 5.60936e-05 3.50836e-04 3.10932e-06 5.03798e-04
1.38950e+01 1.12226e-04 5.90071e-05 4.11667e-04 2.93726e-06 5.85837e-04
1.24520e+01 1.34221e-04 6.21114e-05 4.84183e-04 2.77884e-06 6.83295e-04
1.11588e+01 1.60385e-04 6.54114e-05 5.67887e-04 2.63527e-06 7.96318e-04
1.00000e+01 1.91472e-04 6.88975e-05 6.67315e-04 2.50614e-06 9.30191e-04
