# d_f:2.7
# l:200
# g:200
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:375
# genomic distance $s$; contact probability $P(s)$
2.15443e+02 5.47405e-06 1.09714e-05 5.40376e-06 2.19225e-06 2.40415e-05
1.93070e+02 6.12142e-06 1.19277e-05 6.45556e-06 2.17671e-06 2.66814e-05
1.73020e+02 6.86324e-06 1.28976e-05 7.65914e-06 2.14654e-06 2.95665e-05
1.55052e+02 7.72362e-06 1.38781e-05 9.03667e-06 2.10385e-06 3.27422e-05
1.38950e+02 8.73184e-06 1.48669e-05 1.06151e-05 2.05072e-06 3.62646e-05
1.24520e+02 9.92300e-06 1.58665e-05 1.24269e-05 1.98914e-06 4.02055e-05
1.11588e+02 1.13388e-05 1.68690e-05 1.45109e-05 1.92088e-06 4.46396e-05
1.00000e+02 1.30284e-05 1.78796e-05 1.69145e-05 1.84810e-06 4.96706e-05
8.96151e+01 1.50499e-05 1.88994e-05 1.97073e-05 1.77199e-06 5.54287e-05
8.03086e+01 1.74713e-05 1.99308e-05 2.29289e-05 1.69404e-06 6.20251e-05
7.19686e+01 2.03726e-05 2.09768e-05 2.66129e-05 1.61538e-06 6.95776e-05
6.44947e+01 2.38474e-05 2.20405e-05 3.09716e-05 1.53694e-06 7.83965e-05
5.77969e+01 2.80060e-05 2.31259e-05 3.60563e-05 1.45946e-06 8.86476e-05
5.17947e+01 3.29777e-05 2.42375e-05 4.20096e-05 1.38564e-06 1.00610e-04
4.64159e+01 3.89144e-05 2.53794e-05 4.89275e-05 1.30984e-06 1.14531e-04
4.15956e+01 4.59949e-05 2.65591e-05 5.70300e-05 1.23876e-06 1.30823e-04
3.72759e+01 5.44296e-05 2.77829e-05 6.65435e-05 1.17071e-06 1.49927e-04
3.34048e+01 6.44661e-05 2.90577e-05 7.77004e-05 1.10589e-06 1.72330e-04
2.99358e+01 7.63960e-05 3.03776e-05 9.08088e-05 1.04425e-06 1.98627e-04
2.68270e+01 9.05628e-05 3.17583e-05 1.06207e-04 9.85537e-07 2.29513e-04
2.40410e+01 1.07371e-04 3.32062e-05 1.24281e-04 9.29395e-07 2.65788e-04
2.15443e+01 1.27299e-04 3.47247e-05 1.45450e-04 8.75515e-07 3.08349e-04
1.93070e+01 1.50907e-04 3.63206e-05 1.70345e-04 8.23798e-07 3.58397e-04
1.73020e+01 1.78860e-04 3.80007e-05 1.99631e-04 7.74432e-07 4.17266e-04
1.55052e+01 2.11938e-04 3.97716e-05 2.34107e-04 7.27854e-07 4.86545e-04
1.38950e+01 2.51064e-04 4.16853e-05 2.74736e-04 6.84591e-07 5.68170e-04
1.24520e+01 2.97322e-04 4.36871e-05 3.23192e-04 6.45105e-07 6.64846e-04
1.11588e+01 3.51993e-04 4.57692e-05 3.79021e-04 6.09571e-07 7.77393e-04
1.00000e+01 4.16588e-04 4.79904e-05 4.45430e-04 5.77802e-07 9.10586e-04
