# d_f:2.7
# l:50
# g:200
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:841
# genomic distance $s$; contact probability $P(s)$
1.11588e+02 2.19473e-05 1.75665e-05 3.90984e-06 1.66682e-06 4.50905e-05
1.00000e+02 2.54556e-05 2.03474e-05 5.15165e-06 1.77114e-06 5.27258e-05
8.96151e+01 2.94772e-05 2.33134e-05 6.61601e-06 1.85566e-06 6.12623e-05
8.03086e+01 3.41010e-05 2.64318e-05 8.34546e-06 1.91911e-06 7.07974e-05
7.19686e+01 3.94375e-05 2.96687e-05 1.03648e-05 1.96129e-06 8.14323e-05
6.44947e+01 4.56230e-05 3.29908e-05 1.27034e-05 1.98286e-06 9.33000e-05
5.77969e+01 5.28232e-05 3.63677e-05 1.53956e-05 1.98525e-06 1.06572e-04
5.17947e+01 6.12383e-05 3.97728e-05 1.84831e-05 1.97037e-06 1.21465e-04
4.64159e+01 7.11081e-05 4.31847e-05 2.20171e-05 1.94057e-06 1.38250e-04
4.15956e+01 8.27181e-05 4.65866e-05 2.60602e-05 1.89798e-06 1.57263e-04
3.72759e+01 9.64067e-05 4.99678e-05 3.06883e-05 1.84505e-06 1.78908e-04
3.34048e+01 1.12574e-04 5.33224e-05 3.59937e-05 1.78402e-06 2.03674e-04
2.99358e+01 1.31692e-04 5.68989e-05 4.20879e-05 1.71701e-06 2.32396e-04
2.68270e+01 1.54316e-04 6.03814e-05 4.91021e-05 1.64564e-06 2.65445e-04
2.40410e+01 1.81102e-04 6.38826e-05 5.74155e-05 1.57203e-06 3.03972e-04
2.15443e+01 2.12818e-04 6.70704e-05 6.65697e-05 1.49712e-06 3.47956e-04
1.93070e+01 2.50374e-04 7.04380e-05 7.76467e-05 1.42216e-06 3.99880e-04
1.73020e+01 2.94834e-04 7.39439e-05 8.98926e-05 1.34805e-06 4.60019e-04
1.55052e+01 3.47458e-04 7.72726e-05 1.05072e-04 1.27546e-06 5.31078e-04
1.38950e+01 4.09724e-04 8.06541e-05 1.21821e-04 1.20489e-06 6.13404e-04
1.24520e+01 4.83376e-04 8.41083e-05 1.42317e-04 1.13906e-06 7.10940e-04
1.11588e+01 5.70467e-04 8.76534e-05 1.65768e-04 1.07150e-06 8.24960e-04
1.00000e+01 6.73418e-04 9.13114e-05 1.93210e-04 1.00934e-06 9.58949e-04
