# d_f:2.7
# l:100
# g:100
# phi:0.3
# l_k:3.5
# ideal_br:True
# N_e:165
# genomic distance $s$; contact probability $P(s)$
2.15443e+02 7.53562e-06 1.58419e-05 3.78030e-06 5.32156e-06 3.24793e-05
1.93070e+02 8.53626e-06 1.79609e-05 4.92440e-06 5.60322e-06 3.70248e-05
1.73020e+02 9.62050e-06 2.02162e-05 6.28865e-06 5.83458e-06 4.19599e-05
1.55052e+02 1.07966e-05 2.25971e-05 7.89397e-06 6.01201e-06 4.72997e-05
1.38950e+02 1.20787e-05 2.50757e-05 9.76366e-06 6.13425e-06 5.30523e-05
1.24520e+02 1.34881e-05 2.76400e-05 1.19585e-05 6.20214e-06 5.92888e-05
1.11588e+02 1.50551e-05 3.02736e-05 1.44458e-05 6.21834e-06 6.59928e-05
1.00000e+02 1.68197e-05 3.29623e-05 1.72963e-05 6.18691e-06 7.32652e-05
8.96151e+01 1.88332e-05 3.56928e-05 2.05581e-05 6.11325e-06 8.11974e-05
8.03086e+01 2.11595e-05 3.84556e-05 2.42899e-05 6.00206e-06 8.99071e-05
7.19686e+01 2.38767e-05 4.12435e-05 2.85635e-05 5.85954e-06 9.95432e-05
6.44947e+01 2.70785e-05 4.40522e-05 3.34654e-05 5.69144e-06 1.10288e-04
5.77969e+01 3.08766e-05 4.68801e-05 3.90999e-05 5.50324e-06 1.22360e-04
5.17947e+01 3.54030e-05 4.97284e-05 4.55913e-05 5.30004e-06 1.36023e-04
4.64159e+01 4.08136e-05 5.26010e-05 5.30906e-05 5.08652e-06 1.51592e-04
4.15956e+01 4.72911e-05 5.55040e-05 6.17741e-05 4.86670e-06 1.69436e-04
3.72759e+01 5.50502e-05 5.86633e-05 7.18524e-05 4.64400e-06 1.90210e-04
3.34048e+01 6.43430e-05 6.18002e-05 8.34273e-05 4.42121e-06 2.13992e-04
2.99358e+01 7.54652e-05 6.48383e-05 9.72227e-05 4.20056e-06 2.41727e-04
2.68270e+01 8.87641e-05 6.78023e-05 1.13153e-04 3.98393e-06 2.73703e-04
2.40410e+01 1.04648e-04 7.13112e-05 1.31863e-04 3.77296e-06 3.11595e-04
2.15443e+01 1.23597e-04 7.44314e-05 1.53659e-04 3.56906e-06 3.55256e-04
1.93070e+01 1.46175e-04 7.79294e-05 1.79263e-04 3.37352e-06 4.06740e-04
1.73020e+01 1.73047e-04 8.16819e-05 2.09147e-04 3.18702e-06 4.67063e-04
1.55052e+01 2.04995e-04 8.53441e-05 2.44292e-04 3.00967e-06 5.37642e-04
1.38950e+01 2.42942e-04 8.90711e-05 2.85680e-04 2.84091e-06 6.20534e-04
1.24520e+01 2.87974e-04 9.31778e-05 3.34628e-04 2.67976e-06 7.18460e-04
1.11588e+01 3.41370e-04 9.73822e-05 3.91096e-04 2.52527e-06 8.32373e-04
1.00000e+01 4.04640e-04 1.01805e-04 4.58063e-04 2.37692e-06 9.66884e-04
