# d_f:2.7
# l:50
# g:30
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:3498
# genomic distance $s$; contact probability $P(s)$
1.11588e+03 4.70950e-07 1.57636e-06 1.47016e-14 1.31920e-06 3.36651e-06
1.00000e+03 5.55544e-07 1.86030e-06 1.51763e-13 1.55751e-06 3.97336e-06
8.96151e+02 6.55779e-07 2.19681e-06 1.23110e-12 1.83998e-06 4.69257e-06
8.03086e+02 7.74674e-07 2.59591e-06 8.04734e-12 2.17497e-06 5.54556e-06
7.19686e+02 9.15893e-07 3.06966e-06 4.33529e-11 2.57240e-06 6.55800e-06
6.44947e+02 1.08391e-06 3.63258e-06 1.96406e-10 3.04402e-06 7.76071e-06
5.77969e+02 1.28426e-06 4.30216e-06 7.61955e-10 3.60353e-06 9.19071e-06
5.17947e+02 1.52379e-06 5.09949e-06 2.57271e-09 4.26661e-06 1.08925e-05
4.64159e+02 1.81142e-06 6.04988e-06 7.67127e-09 5.05050e-06 1.29195e-05
4.15956e+02 2.15765e-06 7.18349e-06 2.04663e-08 5.97303e-06 1.53346e-05
3.72759e+02 2.57596e-06 8.53554e-06 4.94315e-08 7.05092e-06 1.82119e-05
3.34048e+02 3.08365e-06 1.01462e-05 1.09230e-07 8.29746e-06 2.16365e-05
2.99358e+02 3.69778e-06 1.20595e-05 2.22926e-07 9.71961e-06 2.56998e-05
2.68270e+02 4.43934e-06 1.43216e-05 4.23801e-07 1.13154e-05 3.05001e-05
2.40410e+02 5.32920e-06 1.69781e-05 7.56260e-07 1.30718e-05 3.61354e-05
2.15443e+02 6.38697e-06 2.00710e-05 1.27550e-06 1.49641e-05 4.26976e-05
1.93070e+02 7.62913e-06 2.36356e-05 2.04589e-06 1.69562e-05 5.02668e-05
1.73020e+02 9.06729e-06 2.76973e-05 3.13841e-06 1.90030e-05 5.89060e-05
1.55052e+02 1.07068e-05 3.22757e-05 4.62755e-06 2.10533e-05 6.86635e-05
1.38950e+02 1.25465e-05 3.73683e-05 6.62266e-06 2.30535e-05 7.95910e-05
1.24520e+02 1.45786e-05 4.29605e-05 9.14296e-06 2.49515e-05 9.16334e-05
1.11588e+02 1.67905e-05 4.90367e-05 1.22771e-05 2.66995e-05 1.04804e-04
1.00000e+02 1.91674e-05 5.55699e-05 1.60977e-05 2.82574e-05 1.19092e-04
8.96151e+01 2.16949e-05 6.25230e-05 2.06745e-05 2.95936e-05 1.34486e-04
8.03086e+01 2.43636e-05 6.98688e-05 2.60790e-05 3.06837e-05 1.50995e-04
7.19686e+01 2.71730e-05 7.75666e-05 3.23900e-05 3.15214e-05 1.68651e-04
6.44947e+01 3.01358e-05 8.55811e-05 3.96982e-05 3.21007e-05 1.87516e-04
5.77969e+01 3.32828e-05 9.38796e-05 4.81112e-05 3.24270e-05 2.07701e-04
5.17947e+01 3.66663e-05 1.03097e-04 5.77597e-05 3.25124e-05 2.30036e-04
4.64159e+01 4.03644e-05 1.11916e-04 6.88035e-05 3.23770e-05 2.53461e-04
4.15956e+01 4.44845e-05 1.21454e-04 8.14381e-05 3.20373e-05 2.79414e-04
3.72759e+01 4.91666e-05 1.31058e-04 9.62767e-05 3.15192e-05 3.08020e-04
3.34048e+01 5.45876e-05 1.40741e-04 1.13136e-04 3.08479e-05 3.39313e-04
2.99358e+01 6.09646e-05 1.50991e-04 1.32386e-04 3.00487e-05 3.74390e-04
2.68270e+01 6.85600e-05 1.60748e-04 1.54311e-04 2.91425e-05 4.12762e-04
2.40410e+01 7.76870e-05 1.70681e-04 1.79760e-04 2.81614e-05 4.56290e-04
2.15443e+01 8.87165e-05 1.80801e-04 2.09367e-04 2.71190e-05 5.06004e-04
1.93070e+01 1.02085e-04 1.91128e-04 2.43306e-04 2.60368e-05 5.62556e-04
1.73020e+01 1.18307e-04 2.01688e-04 2.82745e-04 2.49309e-05 6.27671e-04
1.55052e+01 1.37983e-04 2.12510e-04 3.28667e-04 2.38150e-05 7.02974e-04
1.38950e+01 1.61819e-04 2.23626e-04 3.82232e-04 2.27010e-05 7.90378e-04
1.24520e+01 1.90643e-04 2.35082e-04 4.44956e-04 2.16421e-05 8.92323e-04
1.11588e+01 2.25426e-04 2.46900e-04 5.18034e-04 2.05199e-05 1.01088e-03
1.00000e+01 2.67310e-04 2.59144e-04 6.03783e-04 1.94715e-05 1.14971e-03
