# d_f:2.7
# l:50
# g:100
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:281
# genomic distance $s$; contact probability $P(s)$
4.15956e+01 7.07855e-05 7.49872e-05 4.34336e-05 6.09225e-06 1.95299e-04
3.72759e+01 8.15278e-05 8.09046e-05 5.11471e-05 5.93633e-06 2.19516e-04
3.34048e+01 9.42174e-05 8.67079e-05 5.99895e-05 5.75346e-06 2.46668e-04
2.99358e+01 1.09251e-04 9.24143e-05 7.03546e-05 5.55006e-06 2.77570e-04
2.68270e+01 1.27095e-04 9.78961e-05 8.20464e-05 5.33121e-06 3.12368e-04
2.40410e+01 1.48299e-04 1.03875e-04 9.57978e-05 5.10363e-06 3.53076e-04
2.15443e+01 1.73511e-04 1.09351e-04 1.11410e-04 4.87035e-06 3.99142e-04
1.93070e+01 2.03490e-04 1.14847e-04 1.29587e-04 4.63547e-06 4.52560e-04
1.73020e+01 2.39130e-04 1.20388e-04 1.50624e-04 4.40193e-06 5.14545e-04
1.55052e+01 2.81482e-04 1.25999e-04 1.75290e-04 4.17200e-06 5.86943e-04
1.38950e+01 3.31782e-04 1.31708e-04 2.03035e-04 3.94749e-06 6.70473e-04
1.24520e+01 3.91485e-04 1.37547e-04 2.37328e-04 3.73734e-06 7.70097e-04
1.11588e+01 4.62304e-04 1.43542e-04 2.76282e-04 3.52056e-06 8.85649e-04
1.00000e+01 5.46255e-04 1.49730e-04 3.22015e-04 3.32055e-06 1.02132e-03
