# d_f:2.7
# l:50
# g:200
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:207
# genomic distance $s$; contact probability $P(s)$
3.72759e+02 4.45143e-06 2.49947e-06 1.58181e-08 3.51685e-07 7.31840e-06
3.34048e+02 5.15580e-06 2.97386e-06 3.49535e-08 4.23585e-07 8.58820e-06
2.99358e+02 5.98721e-06 3.56257e-06 7.13363e-08 5.10291e-07 1.01314e-05
2.68270e+02 6.96577e-06 4.29247e-06 1.35616e-07 6.12547e-07 1.20064e-05
2.40410e+02 8.11524e-06 5.19226e-06 2.42003e-07 7.29924e-07 1.42794e-05
2.15443e+02 9.45992e-06 6.29025e-06 4.08159e-07 8.60627e-07 1.70190e-05
1.93070e+02 1.10250e-05 7.61180e-06 6.54685e-07 1.00150e-06 2.02930e-05
1.73020e+02 1.28368e-05 9.17672e-06 1.00429e-06 1.14824e-06 2.41661e-05
1.55052e+02 1.49236e-05 1.09971e-05 1.48081e-06 1.29582e-06 2.86973e-05
1.38950e+02 1.73173e-05 1.30757e-05 2.10831e-06 1.43893e-06 3.39402e-05
1.24520e+02 2.00551e-05 1.54094e-05 2.91038e-06 1.57250e-06 3.99474e-05
1.11588e+02 2.31826e-05 1.79758e-05 3.90984e-06 1.69210e-06 4.67604e-05
1.00000e+02 2.67567e-05 2.07550e-05 5.15165e-06 1.79427e-06 5.44577e-05
8.96151e+01 3.08490e-05 2.37174e-05 6.61601e-06 1.87664e-06 6.30590e-05
8.03086e+01 3.55487e-05 2.68302e-05 8.34546e-06 1.93799e-06 7.26624e-05
7.19686e+01 4.09670e-05 3.00597e-05 1.03648e-05 1.97813e-06 8.33697e-05
6.44947e+01 4.72407e-05 3.33728e-05 1.27034e-05 1.99779e-06 9.53147e-05
5.77969e+01 5.45358e-05 3.67393e-05 1.53956e-05 1.99840e-06 1.08669e-04
5.17947e+01 6.30530e-05 4.01329e-05 1.84831e-05 1.98188e-06 1.23651e-04
4.64159e+01 7.30325e-05 4.35323e-05 2.20171e-05 1.95060e-06 1.40533e-04
4.15956e+01 8.47601e-05 4.69211e-05 2.60602e-05 1.90667e-06 1.59648e-04
3.72759e+01 9.85745e-05 5.02886e-05 3.06883e-05 1.85255e-06 1.81404e-04
3.34048e+01 1.14876e-04 5.36292e-05 3.59937e-05 1.79048e-06 2.06289e-04
2.99358e+01 1.34137e-04 5.71917e-05 4.20879e-05 1.72254e-06 2.35139e-04
2.68270e+01 1.56914e-04 6.06601e-05 4.91021e-05 1.65037e-06 2.68326e-04
2.40410e+01 1.83861e-04 6.43624e-05 5.74155e-05 1.57606e-06 3.07215e-04
2.15443e+01 2.15750e-04 6.73217e-05 6.65697e-05 1.50055e-06 3.51142e-04
1.93070e+01 2.53487e-04 7.06761e-05 7.76467e-05 1.42508e-06 4.03235e-04
1.73020e+01 2.98140e-04 7.41693e-05 8.98926e-05 1.35053e-06 4.63553e-04
1.55052e+01 3.50967e-04 7.74857e-05 1.05072e-04 1.27755e-06 5.34803e-04
1.38950e+01 4.13449e-04 8.08554e-05 1.21821e-04 1.20667e-06 6.17332e-04
1.24520e+01 4.87328e-04 8.42984e-05 1.42317e-04 1.14056e-06 7.15084e-04
1.11588e+01 5.74660e-04 8.78328e-05 1.65768e-04 1.07277e-06 8.29333e-04
1.00000e+01 6.77864e-04 9.14806e-05 1.93210e-04 1.01041e-06 9.63566e-04
