# d_f:2.7
# l:200
# g:67
# phi:0.2
# l_k:3.5
# ideal_br:True
# N_e:1155
# genomic distance $s$; contact probability $P(s)$
1.93070e+02 4.00857e-06 1.44194e-05 9.67125e-06 7.40461e-06 3.55038e-05
1.73020e+02 4.33006e-06 1.55468e-05 1.14744e-05 7.37718e-06 3.87284e-05
1.55052e+02 4.66944e-06 1.67131e-05 1.35381e-05 7.31246e-06 4.22331e-05
1.38950e+02 5.03682e-06 1.79256e-05 1.59027e-05 7.21415e-06 4.60792e-05
1.24520e+02 5.44600e-06 1.91772e-05 1.86170e-05 7.08607e-06 5.03263e-05
1.11588e+02 5.91501e-06 2.04754e-05 2.17392e-05 6.93159e-06 5.50612e-05
1.00000e+02 6.46656e-06 2.18237e-05 2.53637e-05 6.75625e-06 6.04102e-05
8.96151e+01 7.12859e-06 2.32243e-05 2.95265e-05 6.56237e-06 6.64418e-05
8.03086e+01 7.93490e-06 2.46804e-05 3.43504e-05 6.35408e-06 7.33198e-05
7.19686e+01 8.92585e-06 2.61950e-05 3.98692e-05 6.13472e-06 8.11248e-05
6.44947e+01 1.01493e-05 2.77708e-05 4.63994e-05 5.90726e-06 9.02267e-05
5.77969e+01 1.16615e-05 2.94107e-05 5.40169e-05 5.67436e-06 1.00763e-04
5.17947e+01 1.35288e-05 3.11193e-05 6.29356e-05 5.44654e-06 1.13030e-04
4.64159e+01 1.58289e-05 3.28971e-05 7.32997e-05 5.20247e-06 1.27228e-04
4.15956e+01 1.86528e-05 3.47535e-05 8.54509e-05 4.96849e-06 1.43826e-04
3.72759e+01 2.21074e-05 3.66940e-05 9.96889e-05 4.73881e-06 1.63229e-04
3.34048e+01 2.63179e-05 3.87221e-05 1.16405e-04 4.51490e-06 1.85960e-04
2.99358e+01 3.14315e-05 4.08386e-05 1.36043e-04 4.29734e-06 2.12611e-04
2.68270e+01 3.76210e-05 4.30530e-05 1.59111e-04 4.08578e-06 2.43870e-04
2.40410e+01 4.50897e-05 4.53723e-05 1.86141e-04 3.87942e-06 2.80482e-04
2.15443e+01 5.40768e-05 4.78033e-05 2.17869e-04 3.67759e-06 3.23426e-04
1.93070e+01 6.48639e-05 5.03532e-05 2.55219e-04 3.48044e-06 3.73916e-04
1.73020e+01 7.77826e-05 5.31570e-05 2.99120e-04 3.28929e-06 4.33348e-04
1.55052e+01 9.32238e-05 5.60000e-05 3.50836e-04 3.10652e-06 5.03166e-04
1.38950e+01 1.11648e-04 5.89175e-05 4.11667e-04 2.93487e-06 5.85167e-04
1.24520e+01 1.33599e-04 6.20257e-05 4.84183e-04 2.77680e-06 6.82585e-04
1.11588e+01 1.59716e-04 6.53297e-05 5.67887e-04 2.63353e-06 7.95566e-04
1.00000e+01 1.90754e-04 6.88196e-05 6.67315e-04 2.50465e-06 9.29394e-04
