# d_f:2.7
# l:50
# g:17
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:7446
# genomic distance $s$; contact probability $P(s)$
2.40410e+02 4.48627e-06 2.12624e-05 9.02997e-07 2.58032e-05 5.24549e-05
2.15443e+02 5.39462e-06 2.47649e-05 1.52298e-06 2.90248e-05 6.07073e-05
1.93070e+02 6.46471e-06 2.87285e-05 2.44286e-06 3.23594e-05 6.99955e-05
1.73020e+02 7.70704e-06 3.31682e-05 3.74735e-06 3.57373e-05 8.03599e-05
1.55052e+02 9.12641e-06 3.80941e-05 5.52543e-06 3.90826e-05 9.18286e-05
1.38950e+02 1.07211e-05 4.34880e-05 7.91270e-06 4.23193e-05 1.04441e-04
1.24520e+02 1.24829e-05 4.93369e-05 1.09170e-05 4.53753e-05 1.18112e-04
1.11588e+02 1.43974e-05 5.56151e-05 1.46593e-05 4.81872e-05 1.32859e-04
1.00000e+02 1.64453e-05 6.22921e-05 1.92212e-05 5.07030e-05 1.48662e-04
8.96151e+01 1.86043e-05 6.93360e-05 2.46860e-05 5.28833e-05 1.65510e-04
8.03086e+01 2.08512e-05 7.67173e-05 3.11390e-05 5.47019e-05 1.83409e-04
7.19686e+01 2.31647e-05 8.44110e-05 3.86746e-05 5.61446e-05 2.02395e-04
6.44947e+01 2.55286e-05 9.23991e-05 4.74008e-05 5.72033e-05 2.22532e-04
5.77969e+01 2.79353e-05 1.00672e-04 5.74462e-05 5.78951e-05 2.43949e-04
5.17947e+01 3.03895e-05 1.10017e-04 6.89668e-05 5.82335e-05 2.67607e-04
4.64159e+01 3.29118e-05 1.19493e-04 8.21534e-05 5.82293e-05 2.92788e-04
4.15956e+01 3.55432e-05 1.29132e-04 9.76742e-05 5.79117e-05 3.20261e-04
3.72759e+01 3.83486e-05 1.38970e-04 1.15275e-04 5.73079e-05 3.49901e-04
3.34048e+01 4.14202e-05 1.49600e-04 1.35317e-04 5.64481e-05 3.82786e-04
2.99358e+01 4.48822e-05 1.59796e-04 1.58237e-04 5.53638e-05 4.18279e-04
2.68270e+01 4.88938e-05 1.70345e-04 1.84418e-04 5.40791e-05 4.57736e-04
2.40410e+01 5.36534e-05 1.81278e-04 2.14639e-04 5.26424e-05 5.02212e-04
2.15443e+01 5.94036e-05 1.92613e-04 2.49990e-04 5.10689e-05 5.53076e-04
1.93070e+01 6.64361e-05 2.04377e-04 2.90514e-04 4.93913e-05 6.10719e-04
1.73020e+01 7.50980e-05 2.16597e-04 3.37606e-04 4.76351e-05 6.76936e-04
1.55052e+01 8.57997e-05 2.29298e-04 3.92438e-04 4.58230e-05 7.53359e-04
1.38950e+01 9.90241e-05 2.42511e-04 4.56394e-04 4.39757e-05 8.41905e-04
1.24520e+01 1.15338e-04 2.56278e-04 5.31266e-04 4.21960e-05 9.45078e-04
1.11588e+01 1.35407e-04 2.70602e-04 6.18547e-04 4.02554e-05 1.06481e-03
1.00000e+01 1.60010e-04 2.85551e-04 7.20935e-04 3.84215e-05 1.20492e-03
