# d_f:2.7
# l:100
# g:30
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:8399
# genomic distance $s$; contact probability $P(s)$
8.03086e+02 6.41544e-07 3.76868e-06 1.19489e-08 5.62602e-06 1.00482e-05
7.19686e+02 7.68740e-07 4.41844e-06 2.80151e-08 6.48653e-06 1.17017e-05
6.44947e+02 9.23388e-07 5.17504e-06 6.02836e-08 7.44611e-06 1.36048e-05
5.77969e+02 1.11221e-06 6.05066e-06 1.20150e-07 8.50221e-06 1.57852e-05
5.17947e+02 1.34029e-06 7.05913e-06 2.23633e-07 9.64686e-06 1.82699e-05
4.64159e+02 1.61442e-06 8.21253e-06 3.91609e-07 1.08661e-05 2.10847e-05
4.15956e+02 1.94040e-06 9.52077e-06 6.49483e-07 1.21404e-05 2.42511e-05
3.72759e+02 2.32287e-06 1.09908e-05 1.02633e-06 1.34453e-05 2.77853e-05
3.34048e+02 2.76488e-06 1.26258e-05 1.55366e-06 1.47533e-05 3.16976e-05
2.99358e+02 3.26737e-06 1.44248e-05 2.26413e-06 1.60354e-05 3.59916e-05
2.68270e+02 3.82906e-06 1.63838e-05 3.19031e-06 1.72633e-05 4.06665e-05
2.40410e+02 4.44640e-06 1.84948e-05 4.36397e-06 1.84113e-05 4.57165e-05
2.15443e+02 5.11385e-06 2.07477e-05 5.81584e-06 1.94573e-05 5.11347e-05
1.93070e+02 5.82425e-06 2.31310e-05 7.57600e-06 2.03838e-05 5.69150e-05
1.73020e+02 6.56946e-06 2.56412e-05 9.67485e-06 2.11784e-05 6.30638e-05
1.55052e+02 7.34107e-06 2.82540e-05 1.21446e-05 2.18334e-05 6.95730e-05
1.38950e+02 8.13129e-06 3.09684e-05 1.50681e-05 2.23456e-05 7.65134e-05
1.24520e+02 8.93391e-06 3.37798e-05 1.83972e-05 2.27157e-05 8.38265e-05
1.11588e+02 9.74545e-06 3.66868e-05 2.22242e-05 2.29473e-05 9.16037e-05
1.00000e+02 1.05664e-05 3.96916e-05 2.66097e-05 2.30467e-05 9.99143e-05
8.96151e+01 1.14024e-05 4.27992e-05 3.16275e-05 2.30221e-05 1.08851e-04
8.03086e+01 1.22659e-05 4.60172e-05 3.73690e-05 2.28824e-05 1.18534e-04
7.19686e+01 1.31770e-05 4.93547e-05 4.39438e-05 2.26378e-05 1.29113e-04
6.44947e+01 1.41655e-05 5.28219e-05 5.14853e-05 2.22990e-05 1.40772e-04
5.77969e+01 1.52716e-05 5.64296e-05 6.01536e-05 2.18770e-05 1.53732e-04
5.17947e+01 1.65478e-05 6.01871e-05 7.01405e-05 2.13807e-05 1.68256e-04
4.64159e+01 1.80601e-05 6.41087e-05 8.16778e-05 2.08280e-05 1.84675e-04
4.15956e+01 1.98894e-05 6.85403e-05 9.50367e-05 2.02230e-05 2.03690e-04
3.72759e+01 2.21340e-05 7.30475e-05 1.10540e-04 1.95779e-05 2.25300e-04
3.34048e+01 2.49107e-05 7.76665e-05 1.28570e-04 1.89016e-05 2.50048e-04
2.99358e+01 2.83586e-05 8.23156e-05 1.49573e-04 1.82025e-05 2.78450e-04
2.68270e+01 3.26412e-05 8.70142e-05 1.74081e-04 1.74883e-05 3.11225e-04
2.40410e+01 3.79508e-05 9.23564e-05 2.02962e-04 1.67671e-05 3.50036e-04
2.15443e+01 4.45131e-05 9.76583e-05 2.36406e-04 1.60463e-05 3.94624e-04
1.93070e+01 5.25926e-05 1.03450e-04 2.75866e-04 1.53338e-05 4.47243e-04
1.73020e+01 6.24997e-05 1.09246e-04 3.21931e-04 1.46351e-05 5.08312e-04
1.55052e+01 7.45984e-05 1.15303e-04 3.76035e-04 1.39533e-05 5.79890e-04
1.38950e+01 8.93161e-05 1.21542e-04 4.39601e-04 1.32882e-05 6.63747e-04
1.24520e+01 1.07155e-04 1.28304e-04 5.14963e-04 1.26378e-05 7.63059e-04
1.11588e+01 1.28707e-04 1.35279e-04 6.01756e-04 1.20000e-05 8.77741e-04
1.00000e+01 1.54665e-04 1.42608e-04 7.04949e-04 1.13742e-05 1.01360e-03
