# d_f:2.7
# l:50
# g:100
# phi:0.1
# l_k:3.5
# ideal_br:True
# N_e:1177
# genomic distance $s$; contact probability $P(s)$
1.00000e+02 2.36450e-05 3.27539e-05 8.58570e-06 5.56957e-06 7.05541e-05
8.96151e+01 2.71224e-05 3.74066e-05 1.10267e-05 5.84078e-06 8.13964e-05
8.03086e+01 3.10289e-05 4.23144e-05 1.39088e-05 6.04965e-06 9.33017e-05
7.19686e+01 3.54415e-05 4.74300e-05 1.72747e-05 6.19470e-06 1.06341e-04
6.44947e+01 4.04607e-05 5.27063e-05 2.11724e-05 6.27716e-06 1.20616e-04
5.77969e+01 4.62143e-05 5.80989e-05 2.56593e-05 6.30048e-06 1.36273e-04
5.17947e+01 5.28617e-05 6.35683e-05 3.08052e-05 6.26984e-06 1.53505e-04
4.64159e+01 6.05979e-05 6.90817e-05 3.66952e-05 6.19184e-06 1.72567e-04
4.15956e+01 6.96584e-05 7.46121e-05 4.34336e-05 6.07253e-06 1.93777e-04
3.72759e+01 8.03251e-05 8.05424e-05 5.11471e-05 5.91919e-06 2.17934e-04
3.34048e+01 9.29330e-05 8.63591e-05 5.99895e-05 5.73862e-06 2.45020e-04
2.99358e+01 1.07878e-04 9.20793e-05 7.03546e-05 5.53726e-06 2.75849e-04
2.68270e+01 1.25628e-04 9.75752e-05 8.20464e-05 5.32020e-06 3.10570e-04
2.40410e+01 1.46732e-04 1.03568e-04 9.57978e-05 5.09419e-06 3.51192e-04
2.15443e+01 1.71836e-04 1.09058e-04 1.11410e-04 4.86228e-06 3.97166e-04
1.93070e+01 2.01700e-04 1.14568e-04 1.29587e-04 4.62858e-06 4.50484e-04
1.73020e+01 2.37218e-04 1.20123e-04 1.50624e-04 4.39605e-06 5.12362e-04
1.55052e+01 2.79441e-04 1.25747e-04 1.75290e-04 4.16700e-06 5.84645e-04
1.38950e+01 3.29604e-04 1.31469e-04 2.03035e-04 3.94324e-06 6.68052e-04
1.24520e+01 3.89163e-04 1.37320e-04 2.37328e-04 3.73373e-06 7.67545e-04
1.11588e+01 4.59829e-04 1.43328e-04 2.76282e-04 3.51750e-06 8.82956e-04
1.00000e+01 5.43619e-04 1.49527e-04 3.22015e-04 3.31796e-06 1.01848e-03
